stride,offset,query_index,sequence_id,sample_id,appearances
1,0,630,seq0002,seq0002_g000230,8
1,0,631,seq0002,seq0002_g000231,8
1,0,632,seq0002,seq0002_g000232,8
1,0,633,seq0002,seq0002_g000233,8
1,0,634,seq0002,seq0002_g000234,8
1,0,635,seq0002,seq0002_g000235,8
1,0,636,seq0002,seq0002_g000236,8
1,0,637,seq0002,seq0002_g000237,8
1,0,638,seq0002,seq0002_g000238,8
1,0,639,seq0002,seq0002_g000239,8
1,0,640,seq0002,seq0002_g000240,8
1,0,641,seq0002,seq0002_g000241,8
1,0,642,seq0002,seq0002_g000242,8
1,0,643,seq0002,seq0002_g000243,8
1,0,644,seq0002,seq0002_g000244,8
1,0,645,seq0002,seq0002_g000245,8
1,0,646,seq0002,seq0002_g000246,8
1,0,647,seq0002,seq0002_g000247,8
1,0,648,seq0002,seq0002_g000248,8
1,0,649,seq0002,seq0002_g000249,8
1,0,650,seq0002,seq0002_g000250,8
1,0,651,seq0002,seq0002_g000251,8
1,0,652,seq0002,seq0002_g000252,8
1,0,653,seq0002,seq0002_g000253,8
1,0,654,seq0002,seq0002_g000254,8
1,0,655,seq0002,seq0002_g000255,8
1,0,656,seq0002,seq0002_g000256,8
1,0,657,seq0002,seq0002_g000257,8
1,0,658,seq0002,seq0002_g000258,8
1,0,659,seq0002,seq0002_g000259,8
1,0,660,seq0002,seq0002_g000260,8
1,0,661,seq0002,seq0002_g000261,8
1,0,662,seq0002,seq0002_g000262,8
1,0,663,seq0002,seq0002_g000263,8
1,0,664,seq0002,seq0002_g000264,8
1,0,665,seq0002,seq0002_g000265,8
1,0,666,seq0002,seq0002_g000266,8
1,0,667,seq0002,seq0002_g000267,8
1,0,668,seq0002,seq0002_g000268,8
1,0,669,seq0002,seq0002_g000269,8
1,0,670,seq0002,seq0002_g000270,8
1,0,671,seq0002,seq0002_g000271,8
1,0,672,seq0002,seq0002_g000272,8
1,0,673,seq0002,seq0002_g000273,8
1,0,674,seq0002,seq0002_g000274,8
1,0,675,seq0002,seq0002_g000275,8
1,0,676,seq0002,seq0002_g000276,8
1,0,677,seq0002,seq0002_g000277,8
1,0,678,seq0002,seq0002_g000278,8
1,0,679,seq0002,seq0002_g000279,8
1,0,680,seq0002,seq0002_g000280,8
1,0,681,seq0002,seq0002_g000281,8
1,0,682,seq0002,seq0002_g000282,8
1,0,683,seq0002,seq0002_g000283,8
1,0,684,seq0002,seq0002_g000284,8
1,0,685,seq0002,seq0002_g000285,8
1,0,686,seq0002,seq0002_g000286,8
1,0,687,seq0002,seq0002_g000287,8
1,0,688,seq0002,seq0002_g000288,8
1,0,689,seq0002,seq0002_g000289,8
1,0,690,seq0002,seq0002_g000290,8
1,0,691,seq0002,seq0002_g000291,8
1,0,692,seq0002,seq0002_g000292,8
1,0,693,seq0002,seq0002_g000293,8
1,0,694,seq0002,seq0002_g000294,8
1,0,695,seq0002,seq0002_g000295,8
1,0,696,seq0002,seq0002_g000296,8
1,0,697,seq0002,seq0002_g000297,8
1,0,698,seq0002,seq0002_g000298,8
1,0,699,seq0002,seq0002_g000299,8
1,0,700,seq0002,seq0002_g000300,8
1,0,701,seq0002,seq0002_g000301,8
1,0,702,seq0002,seq0002_g000302,8
1,0,703,seq0002,seq0002_g000303,8
1,0,704,seq0002,seq0002_g000304,8
1,0,705,seq0002,seq0002_g000305,8
1,0,706,seq0002,seq0002_g000306,8
1,0,707,seq0002,seq0002_g000307,8
1,0,708,seq0002,seq0002_g000308,8
1,0,709,seq0002,seq0002_g000309,8
1,0,710,seq0002,seq0002_g000310,8
1,0,711,seq0002,seq0002_g000311,8
1,0,712,seq0002,seq0002_g000312,8
1,0,713,seq0002,seq0002_g000313,8
1,0,714,seq0002,seq0002_g000314,8
1,0,715,seq0002,seq0002_g000315,8
1,0,716,seq0002,seq0002_g000316,8
1,0,717,seq0002,seq0002_g000317,8
1,0,718,seq0002,seq0002_g000318,8
1,0,719,seq0002,seq0002_g000319,8
1,0,720,seq0002,seq0002_g000320,8
1,0,721,seq0002,seq0002_g000321,8
1,0,722,seq0002,seq0002_g000322,8
1,0,723,seq0002,seq0002_g000323,8
1,0,724,seq0002,seq0002_g000324,8
1,0,725,seq0002,seq0002_g000325,8
1,0,726,seq0002,seq0002_g000326,8
1,0,727,seq0002,seq0002_g000327,8
1,0,728,seq0002,seq0002_g000328,8
1,0,729,seq0002,seq0002_g000329,8
1,0,730,seq0002,seq0002_g000330,8
1,0,731,seq0002,seq0002_g000331,8
1,0,732,seq0002,seq0002_g000332,8
1,0,733,seq0002,seq0002_g000333,8
1,0,734,seq0002,seq0002_g000334,8
1,0,735,seq0002,seq0002_g000335,8
1,0,736,seq0002,seq0002_g000336,8
1,0,737,seq0002,seq0002_g000337,8
1,0,738,seq0002,seq0002_g000338,8
1,0,739,seq0002,seq0002_g000339,8
1,0,740,seq0002,seq0002_g000340,8
1,0,741,seq0002,seq0002_g000341,8
1,0,742,seq0002,seq0002_g000342,8
1,0,743,seq0002,seq0002_g000343,8
1,0,744,seq0002,seq0002_g000344,8
1,0,745,seq0002,seq0002_g000345,8
1,0,746,seq0002,seq0002_g000346,8
1,0,747,seq0002,seq0002_g000347,8
1,0,748,seq0002,seq0002_g000348,8
1,0,749,seq0002,seq0002_g000349,8
1,0,750,seq0002,seq0002_g000350,8
1,0,751,seq0002,seq0002_g000351,8
1,0,752,seq0002,seq0002_g000352,8
1,0,753,seq0002,seq0002_g000353,8
1,0,754,seq0002,seq0002_g000354,8
1,0,755,seq0002,seq0002_g000355,8
1,0,756,seq0002,seq0002_g000356,8
1,0,757,seq0002,seq0002_g000357,8
1,0,758,seq0002,seq0002_g000358,8
1,0,759,seq0002,seq0002_g000359,8
1,0,760,seq0002,seq0002_g000360,8
1,0,761,seq0002,seq0002_g000361,8
1,0,762,seq0002,seq0002_g000362,8
1,0,763,seq0002,seq0002_g000363,8
1,0,764,seq0002,seq0002_g000364,8
1,0,765,seq0002,seq0002_g000365,8
1,0,766,seq0002,seq0002_g000366,8
1,0,767,seq0002,seq0002_g000367,8
1,0,768,seq0002,seq0002_g000368,8
1,0,769,seq0002,seq0002_g000369,8
1,0,770,seq0002,seq0002_g000370,8
1,0,771,seq0002,seq0002_g000371,8
1,0,772,seq0002,seq0002_g000372,8
1,0,773,seq0002,seq0002_g000373,8
1,0,774,seq0002,seq0002_g000374,8
1,0,775,seq0002,seq0002_g000375,8
1,0,776,seq0002,seq0002_g000376,8
1,0,777,seq0002,seq0002_g000377,8
1,0,778,seq0002,seq0002_g000378,8
1,0,779,seq0002,seq0002_g000379,8
1,0,780,seq0002,seq0002_g000380,8
1,0,781,seq0002,seq0002_g000381,8
1,0,782,seq0002,seq0002_g000382,8
1,0,783,seq0002,seq0002_g000383,8
1,0,784,seq0002,seq0002_g000384,8
1,0,785,seq0002,seq0002_g000385,8
1,0,786,seq0002,seq0002_g000386,8
1,0,787,seq0002,seq0002_g000387,8
1,0,788,seq0002,seq0002_g000388,8
1,0,789,seq0002,seq0002_g000389,8
1,0,790,seq0002,seq0002_g000390,8
1,0,791,seq0002,seq0002_g000391,8
1,0,792,seq0002,seq0002_g000392,8
1,0,793,seq0002,seq0002_g000393,7
1,0,794,seq0002,seq0002_g000394,6
1,0,795,seq0002,seq0002_g000395,5
1,0,796,seq0002,seq0002_g000396,4
1,0,797,seq0002,seq0002_g000397,3
1,0,798,seq0002,seq0002_g000398,2
1,0,799,seq0002,seq0002_g000399,1
1,0,800,seq0003,seq0003_g000000,8
1,0,801,seq0003,seq0003_g000001,8
1,0,802,seq0003,seq0003_g000002,8
1,0,803,seq0003,seq0003_g000003,8
1,0,804,seq0003,seq0003_g000004,8
1,0,805,seq0003,seq0003_g000005,8
1,0,806,seq0003,seq0003_g000006,8
1,0,807,seq0003,seq0003_g000007,8
1,0,808,seq0003,seq0003_g000008,8
1,0,809,seq0003,seq0003_g000009,8
1,0,810,seq0003,seq0003_g000010,8
1,0,811,seq0003,seq0003_g000011,8
1,0,812,seq0003,seq0003_g000012,8
1,0,813,seq0003,seq0003_g000013,8
1,0,814,seq0003,seq0003_g000014,8
1,0,815,seq0003,seq0003_g000015,8
1,0,816,seq0003,seq0003_g000016,8
1,0,817,seq0003,seq0003_g000017,8
1,0,818,seq0003,seq0003_g000018,8
1,0,819,seq0003,seq0003_g000019,8
1,0,820,seq0003,seq0003_g000020,8
1,0,821,seq0003,seq0003_g000021,8
1,0,822,seq0003,seq0003_g000022,8
1,0,823,seq0003,seq0003_g000023,8
1,0,824,seq0003,seq0003_g000024,8
1,0,825,seq0003,seq0003_g000025,8
1,0,826,seq0003,seq0003_g000026,8
1,0,827,seq0003,seq0003_g000027,8
1,0,828,seq0003,seq0003_g000028,8
1,0,829,seq0003,seq0003_g000029,8
1,0,830,seq0003,seq0003_g000030,8
1,0,831,seq0003,seq0003_g000031,8
1,0,832,seq0003,seq0003_g000032,8
1,0,833,seq0003,seq0003_g000033,8
1,0,834,seq0003,seq0003_g000034,8
1,0,835,seq0003,seq0003_g000035,8
1,0,836,seq0003,seq0003_g000036,8
1,0,837,seq0003,seq0003_g000037,8
1,0,838,seq0003,seq0003_g000038,8
1,0,839,seq0003,seq0003_g000039,8
1,0,840,seq0003,seq0003_g000040,8
1,0,841,seq0003,seq0003_g000041,8
1,0,842,seq0003,seq0003_g000042,8
1,0,843,seq0003,seq0003_g000043,8
1,0,844,seq0003,seq0003_g000044,8
1,0,845,seq0003,seq0003_g000045,8
1,0,846,seq0003,seq0003_g000046,8
1,0,847,seq0003,seq0003_g000047,8
1,0,848,seq0003,seq0003_g000048,8
1,0,849,seq0003,seq0003_g000049,8
1,0,850,seq0003,seq0003_g000050,8
1,0,851,seq0003,seq0003_g000051,8
1,0,852,seq0003,seq0003_g000052,8
1,0,853,seq0003,seq0003_g000053,8
1,0,854,seq0003,seq0003_g000054,8
1,0,855,seq0003,seq0003_g000055,8
1,0,856,seq0003,seq0003_g000056,8
1,0,857,seq0003,seq0003_g000057,8
1,0,858,seq0003,seq0003_g000058,8
1,0,859,seq0003,seq0003_g000059,8
1,0,860,seq0003,seq0003_g000060,8
1,0,861,seq0003,seq0003_g000061,8
1,0,862,seq0003,seq0003_g000062,8
1,0,863,seq0003,seq0003_g000063,8
1,0,864,seq0003,seq0003_g000064,8
1,0,865,seq0003,seq0003_g000065,8
1,0,866,seq0003,seq0003_g000066,8
1,0,867,seq0003,seq0003_g000067,8
1,0,868,seq0003,seq0003_g000068,8
1,0,869,seq0003,seq0003_g000069,8
1,0,870,seq0003,seq0003_g000070,8
1,0,871,seq0003,seq0003_g000071,8
1,0,872,seq0003,seq0003_g000072,8
1,0,873,seq0003,seq0003_g000073,8
1,0,874,seq0003,seq0003_g000074,8
1,0,875,seq0003,seq0003_g000075,8
1,0,876,seq0003,seq0003_g000076,8
1,0,877,seq0003,seq0003_g000077,8
1,0,878,seq0003,seq0003_g000078,8
1,0,879,seq0003,seq0003_g000079,8
1,0,880,seq0003,seq0003_g000080,8
1,0,881,seq0003,seq0003_g000081,8
1,0,882,seq0003,seq0003_g000082,8
1,0,883,seq0003,seq0003_g000083,8
1,0,884,seq0003,seq0003_g000084,8
1,0,885,seq0003,seq0003_g000085,8
1,0,886,seq0003,seq0003_g000086,8
1,0,887,seq0003,seq0003_g000087,8
1,0,888,seq0003,seq0003_g000088,8
1,0,889,seq0003,seq0003_g000089,8
1,0,890,seq0003,seq0003_g000090,8
1,0,891,seq0003,seq0003_g000091,8
1,0,892,seq0003,seq0003_g000092,8
1,0,893,seq0003,seq0003_g000093,8
1,0,894,seq0003,seq0003_g000094,8
1,0,895,seq0003,seq0003_g000095,8
1,0,896,seq0003,seq0003_g000096,8
1,0,897,seq0003,seq0003_g000097,8
1,0,898,seq0003,seq0003_g000098,8
1,0,899,seq0003,seq0003_g000099,8
1,0,900,seq0003,seq0003_g000100,8
1,0,901,seq0003,seq0003_g000101,8
1,0,902,seq0003,seq0003_g000102,8
1,0,903,seq0003,seq0003_g000103,8
1,0,904,seq0003,seq0003_g000104,8
1,0,905,seq0003,seq0003_g000105,8
1,0,906,seq0003,seq0003_g000106,8
1,0,907,seq0003,seq0003_g000107,8
1,0,908,seq0003,seq0003_g000108,8
1,0,909,seq0003,seq0003_g000109,8
1,0,910,seq0003,seq0003_g000110,8
1,0,911,seq0003,seq0003_g000111,8
1,0,912,seq0003,seq0003_g000112,8
1,0,913,seq0003,seq0003_g000113,8
1,0,914,seq0003,seq0003_g000114,8
1,0,915,seq0003,seq0003_g000115,8
1,0,916,seq0003,seq0003_g000116,8
1,0,917,seq0003,seq0003_g000117,8
1,0,918,seq0003,seq0003_g000118,8
1,0,919,seq0003,seq0003_g000119,8
1,0,920,seq0003,seq0003_g000120,8
1,0,921,seq0003,seq0003_g000121,8
1,0,922,seq0003,seq0003_g000122,8
1,0,923,seq0003,seq0003_g000123,8
1,0,924,seq0003,seq0003_g000124,8
1,0,925,seq0003,seq0003_g000125,8
1,0,926,seq0003,seq0003_g000126,8
1,0,927,seq0003,seq0003_g000127,8
1,0,928,seq0003,seq0003_g000128,8
1,0,929,seq0003,seq0003_g000129,8
1,0,930,seq0003,seq0003_g000130,8
1,0,931,seq0003,seq0003_g000131,8
1,0,932,seq0003,seq0003_g000132,8
1,0,933,seq0003,seq0003_g000133,8
1,0,934,seq0003,seq0003_g000134,8
1,0,935,seq0003,seq0003_g000135,8
1,0,936,seq0003,seq0003_g000136,8
1,0,937,seq0003,seq0003_g000137,8
1,0,938,seq0003,seq0003_g000138,8
1,0,939,seq0003,seq0003_g000139,8
1,0,940,seq0003,seq0003_g000140,8
1,0,941,seq0003,seq0003_g000141,8
1,0,942,seq0003,seq0003_g000142,8
1,0,943,seq0003,seq0003_g000143,8
1,0,944,seq0003,seq0003_g000144,8
1,0,945,seq0003,seq0003_g000145,8
1,0,946,seq0003,seq0003_g000146,8
1,0,947,seq0003,seq0003_g000147,8
1,0,948,seq0003,seq0003_g000148,8
1,0,949,seq0003,seq0003_g000149,8
1,0,950,seq0003,seq0003_g000150,8
1,0,951,seq0003,seq0003_g000151,8
1,0,952,seq0003,seq0003_g000152,8
1,0,953,seq0003,seq0003_g000153,8
1,0,954,seq0003,seq0003_g000154,8
1,0,955,seq0003,seq0003_g000155,8
1,0,956,seq0003,seq0003_g000156,8
1,0,957,seq0003,seq0003_g000157,8
1,0,958,seq0003,seq0003_g000158,8
1,0,959,seq0003,seq0003_g000159,8
1,0,960,seq0003,seq0003_g000160,8
1,0,961,seq0003,seq0003_g000161,8
1,0,962,seq0003,seq0003_g000162,8
1,0,963,seq0003,seq0003_g000163,8
1,0,964,seq0003,seq0003_g000164,8
1,0,965,seq0003,seq0003_g000165,8
1,0,966,seq0003,seq0003_g000166,8
1,0,967,seq0003,seq0003_g000167,8
1,0,968,seq0003,seq0003_g000168,8
1,0,969,seq0003,seq0003_g000169,8
1,0,970,seq0003,seq0003_g000170,8
1,0,971,seq0003,seq0003_g000171,8
1,0,972,seq0003,seq0003_g000172,8
1,0,973,seq0003,seq0003_g000173,8
1,0,974,seq0003,seq0003_g000174,8
1,0,975,seq0003,seq0003_g000175,8
1,0,976,seq0003,seq0003_g000176,8
1,0,977,seq0003,seq0003_g000177,8
1,0,978,seq0003,seq0003_g000178,8
1,0,979,seq0003,seq0003_g000179,8
1,0,980,seq0003,seq0003_g000180,8
1,0,981,seq0003,seq0003_g000181,8
1,0,982,seq0003,seq0003_g000182,8
1,0,983,seq0003,seq0003_g000183,8
1,0,984,seq0003,seq0003_g000184,8
1,0,985,seq0003,seq0003_g000185,8
1,0,986,seq0003,seq0003_g000186,8
1,0,987,seq0003,seq0003_g000187,8
1,0,988,seq0003,seq0003_g000188,8
1,0,989,seq0003,seq0003_g000189,8
1,0,990,seq0003,seq0003_g000190,8
1,0,991,seq0003,seq0003_g000191,8
1,0,992,seq0003,seq0003_g000192,8
1,0,993,seq0003,seq0003_g000193,8
1,0,994,seq0003,seq0003_g000194,8
1,0,995,seq0003,seq0003_g000195,8
1,0,996,seq0003,seq0003_g000196,8
1,0,997,seq0003,seq0003_g000197,8
1,0,998,seq0003,seq0003_g000198,8
1,0,999,seq0003,seq0003_g000199,8
1,0,1000,seq0003,seq0003_g000200,8
1,0,1001,seq0003,seq0003_g000201,8
1,0,1002,seq0003,seq0003_g000202,8
1,0,1003,seq0003,seq0003_g000203,8
1,0,1004,seq0003,seq0003_g000204,8
1,0,1005,seq0003,seq0003_g000205,8
1,0,1006,seq0003,seq0003_g000206,8
1,0,1007,seq0003,seq0003_g000207,8
1,0,1008,seq0003,seq0003_g000208,8
1,0,1009,seq0003,seq0003_g000209,8
1,0,1010,seq0003,seq0003_g000210,8
1,0,1011,seq0003,seq0003_g000211,8
1,0,1012,seq0003,seq0003_g000212,8
1,0,1013,seq0003,seq0003_g000213,8
1,0,1014,seq0003,seq0003_g000214,8
1,0,1015,seq0003,seq0003_g000215,8
1,0,1016,seq0003,seq0003_g000216,8
1,0,1017,seq0003,seq0003_g000217,8
1,0,1018,seq0003,seq0003_g000218,8
1,0,1019,seq0003,seq0003_g000219,8
1,0,1020,seq0003,seq0003_g000220,8
1,0,1021,seq0003,seq0003_g000221,8
1,0,1022,seq0003,seq0003_g000222,8
1,0,1023,seq0003,seq0003_g000223,8
1,0,1024,seq0003,seq0003_g000224,8
1,0,1025,seq0003,seq0003_g000225,8
1,0,1026,seq0003,seq0003_g000226,8
1,0,1027,seq0003,seq0003_g000227,8
1,0,1028,seq0003,seq0003_g000228,8
1,0,1029,seq0003,seq0003_g000229,8
1,0,1030,seq0003,seq0003_g000230,8
1,0,1031,seq0003,seq0003_g000231,8
1,0,1032,seq0003,seq0003_g000232,8
1,0,1033,seq0003,seq0003_g000233,8
1,0,1034,seq0003,seq0003_g000234,8
1,0,1035,seq0003,seq0003_g000235,8
1,0,1036,seq0003,seq0003_g000236,8
1,0,1037,seq0003,seq0003_g000237,8
1,0,1038,seq0003,seq0003_g000238,8
1,0,1039,seq0003,seq0003_g000239,8
1,0,1040,seq0003,seq0003_g000240,8
1,0,1041,seq0003,seq0003_g000241,8
1,0,1042,seq0003,seq0003_g000242,8
1,0,1043,seq0003,seq0003_g000243,8
1,0,1044,seq0003,seq0003_g000244,8
1,0,1045,seq0003,seq0003_g000245,8
1,0,1046,seq0003,seq0003_g000246,8
1,0,1047,seq0003,seq0003_g000247,8
1,0,1048,seq0003,seq0003_g000248,8
1,0,1049,seq0003,seq0003_g000249,8
1,0,1050,seq0003,seq0003_g000250,8
1,0,1051,seq0003,seq0003_g000251,8
1,0,1052,seq0003,seq0003_g000252,8
1,0,1053,seq0003,seq0003_g000253,8
1,0,1054,seq0003,seq0003_g000254,8
1,0,1055,seq0003,seq0003_g000255,8
1,0,1056,seq0003,seq0003_g000256,8
1,0,1057,seq0003,seq0003_g000257,8
1,0,1058,seq0003,seq0003_g000258,8
1,0,1059,seq0003,seq0003_g000259,8
1,0,1060,seq0003,seq0003_g000260,8
1,0,1061,seq0003,seq0003_g000261,8
1,0,1062,seq0003,seq0003_g000262,8
1,0,1063,seq0003,seq0003_g000263,8
1,0,1064,seq0003,seq0003_g000264,8
1,0,1065,seq0003,seq0003_g000265,8
1,0,1066,seq0003,seq0003_g000266,8
1,0,1067,seq0003,seq0003_g000267,8
1,0,1068,seq0003,seq0003_g000268,8
1,0,1069,seq0003,seq0003_g000269,8
1,0,1070,seq0003,seq0003_g000270,8
1,0,1071,seq0003,seq0003_g000271,8
1,0,1072,seq0003,seq0003_g000272,8
1,0,1073,seq0003,seq0003_g000273,8
1,0,1074,seq0003,seq0003_g000274,8
1,0,1075,seq0003,seq0003_g000275,8
1,0,1076,seq0003,seq0003_g000276,8
1,0,1077,seq0003,seq0003_g000277,8
1,0,1078,seq0003,seq0003_g000278,8
1,0,1079,seq0003,seq0003_g000279,8
1,0,1080,seq0003,seq0003_g000280,8
1,0,1081,seq0003,seq0003_g000281,8
1,0,1082,seq0003,seq0003_g000282,8
1,0,1083,seq0003,seq0003_g000283,8
1,0,1084,seq0003,seq0003_g000284,8
1,0,1085,seq0003,seq0003_g000285,8
1,0,1086,seq0003,seq0003_g000286,8
1,0,1087,seq0003,seq0003_g000287,8
1,0,1088,seq0003,seq0003_g000288,8
1,0,1089,seq0003,seq0003_g000289,8
1,0,1090,seq0003,seq0003_g000290,8
1,0,1091,seq0003,seq0003_g000291,8
1,0,1092,seq0003,seq0003_g000292,8
1,0,1093,seq0003,seq0003_g000293,8
1,0,1094,seq0003,seq0003_g000294,8
1,0,1095,seq0003,seq0003_g000295,8
1,0,1096,seq0003,seq0003_g000296,8
1,0,1097,seq0003,seq0003_g000297,8
1,0,1098,seq0003,seq0003_g000298,8
1,0,1099,seq0003,seq0003_g000299,8
1,0,1100,seq0003,seq0003_g000300,8
1,0,1101,seq0003,seq0003_g000301,8
1,0,1102,seq0003,seq0003_g000302,8
1,0,1103,seq0003,seq0003_g000303,8
1,0,1104,seq0003,seq0003_g000304,8
1,0,1105,seq0003,seq0003_g000305,8
1,0,1106,seq0003,seq0003_g000306,8
1,0,1107,seq0003,seq0003_g000307,8
1,0,1108,seq0003,seq0003_g000308,8
1,0,1109,seq0003,seq0003_g000309,8
1,0,1110,seq0003,seq0003_g000310,8
1,0,1111,seq0003,seq0003_g000311,8
1,0,1112,seq0003,seq0003_g000312,8
1,0,1113,seq0003,seq0003_g000313,8
1,0,1114,seq0003,seq0003_g000314,8
1,0,1115,seq0003,seq0003_g000315,8
1,0,1116,seq0003,seq0003_g000316,8
1,0,1117,seq0003,seq0003_g000317,8
1,0,1118,seq0003,seq0003_g000318,8
1,0,1119,seq0003,seq0003_g000319,8
1,0,1120,seq0003,seq0003_g000320,8
1,0,1121,seq0003,seq0003_g000321,8
1,0,1122,seq0003,seq0003_g000322,8
1,0,1123,seq0003,seq0003_g000323,8
1,0,1124,seq0003,seq0003_g000324,8
1,0,1125,seq0003,seq0003_g000325,8
1,0,1126,seq0003,seq0003_g000326,8
1,0,1127,seq0003,seq0003_g000327,8
1,0,1128,seq0003,seq0003_g000328,8
1,0,1129,seq0003,seq0003_g000329,8
1,0,1130,seq0003,seq0003_g000330,8
1,0,1131,seq0003,seq0003_g000331,8
1,0,1132,seq0003,seq0003_g000332,8
1,0,1133,seq0003,seq0003_g000333,8
1,0,1134,seq0003,seq0003_g000334,8
1,0,1135,seq0003,seq0003_g000335,8
1,0,1136,seq0003,seq0003_g000336,8
1,0,1137,seq0003,seq0003_g000337,8
1,0,1138,seq0003,seq0003_g000338,8
1,0,1139,seq0003,seq0003_g000339,8
1,0,1140,seq0003,seq0003_g000340,8
1,0,1141,seq0003,seq0003_g000341,8
1,0,1142,seq0003,seq0003_g000342,8
1,0,1143,seq0003,seq0003_g000343,8
1,0,1144,seq0003,seq0003_g000344,8
1,0,1145,seq0003,seq0003_g000345,8
1,0,1146,seq0003,seq0003_g000346,8
1,0,1147,seq0003,seq0003_g000347,8
1,0,1148,seq0003,seq0003_g000348,8
1,0,1149,seq0003,seq0003_g000349,8
1,0,1150,seq0003,seq0003_g000350,8
1,0,1151,seq0003,seq0003_g000351,8
1,0,1152,seq0003,seq0003_g000352,8
1,0,1153,seq0003,seq0003_g000353,8
1,0,1154,seq0003,seq0003_g000354,8
1,0,1155,seq0003,seq0003_g000355,8
1,0,1156,seq0003,seq0003_g000356,8
1,0,1157,seq0003,seq0003_g000357,8
1,0,1158,seq0003,seq0003_g000358,8
1,0,1159,seq0003,seq0003_g000359,8
1,0,1160,seq0003,seq0003_g000360,8
1,0,1161,seq0003,seq0003_g000361,8
1,0,1162,seq0003,seq0003_g000362,8
1,0,1163,seq0003,seq0003_g000363,8
1,0,1164,seq0003,seq0003_g000364,8
1,0,1165,seq0003,seq0003_g000365,8
1,0,1166,seq0003,seq0003_g000366,8
1,0,1167,seq0003,seq0003_g000367,8
1,0,1168,seq0003,seq0003_g000368,8
1,0,1169,seq0003,seq0003_g000369,8
1,0,1170,seq0003,seq0003_g000370,8
1,0,1171,seq0003,seq0003_g000371,8
1,0,1172,seq0003,seq0003_g000372,8
1,0,1173,seq0003,seq0003_g000373,8
1,0,1174,seq0003,seq0003_g000374,8
1,0,1175,seq0003,seq0003_g000375,8
1,0,1176,seq0003,seq0003_g000376,8
1,0,1177,seq0003,seq0003_g000377,8
1,0,1178,seq0003,seq0003_g000378,8
1,0,1179,seq0003,seq0003_g000379,8
1,0,1180,seq0003,seq0003_g000380,8
1,0,1181,seq0003,seq0003_g000381,8
1,0,1182,seq0003,seq0003_g000382,8
1,0,1183,seq0003,seq0003_g000383,8
1,0,1184,seq0003,seq0003_g000384,8
1,0,1185,seq0003,seq0003_g000385,8
1,0,1186,seq0003,seq0003_g000386,8
1,0,1187,seq0003,seq0003_g000387,8
1,0,1188,seq0003,seq0003_g000388,8
1,0,1189,seq0003,seq0003_g000389,8
1,0,1190,seq0003,seq0003_g000390,8
1,0,1191,seq0003,seq0003_g000391,8
1,0,1192,seq0003,seq0003_g000392,8
1,0,1193,seq0003,seq0003_g000393,7
1,0,1194,seq0003,seq0003_g000394,6
1,0,1195,seq0003,seq0003_g000395,5
1,0,1196,seq0003,seq0003_g000396,4
1,0,1197,seq0003,seq0003_g000397,3
1,0,1198,seq0003,seq0003_g000398,2
1,0,1199,seq0003,seq0003_g000399,1
1,0,1200,seq0004,seq0004_g000000,8
1,0,1201,seq0004,seq0004_g000001,8
1,0,1202,seq0004,seq0004_g000002,8
1,0,1203,seq0004,seq0004_g000003,8
1,0,1204,seq0004,seq0004_g000004,8
1,0,1205,seq0004,seq0004_g000005,8
1,0,1206,seq0004,seq0004_g000006,8
1,0,1207,seq0004,seq0004_g000007,8
1,0,1208,seq0004,seq0004_g000008,8
1,0,1209,seq0004,seq0004_g000009,8
1,0,1210,seq0004,seq0004_g000010,8
1,0,1211,seq0004,seq0004_g000011,8
1,0,1212,seq0004,seq0004_g000012,8
1,0,1213,seq0004,seq0004_g000013,8
1,0,1214,seq0004,seq0004_g000014,8
1,0,1215,seq0004,seq0004_g000015,8
1,0,1216,seq0004,seq0004_g000016,8
1,0,1217,seq0004,seq0004_g000017,8
1,0,1218,seq0004,seq0004_g000018,8
1,0,1219,seq0004,seq0004_g000019,8
1,0,1220,seq0004,seq0004_g000020,8
1,0,1221,seq0004,seq0004_g000021,8
1,0,1222,seq0004,seq0004_g000022,8
1,0,1223,seq0004,seq0004_g000023,8
1,0,1224,seq0004,seq0004_g000024,8
1,0,1225,seq0004,seq0004_g000025,8
1,0,1226,seq0004,seq0004_g000026,8
1,0,1227,seq0004,seq0004_g000027,8
1,0,1228,seq0004,seq0004_g000028,8
1,0,1229,seq0004,seq0004_g000029,8
1,0,1230,seq0004,seq0004_g000030,8
1,0,1231,seq0004,seq0004_g000031,8
1,0,1232,seq0004,seq0004_g000032,8
1,0,1233,seq0004,seq0004_g000033,8
1,0,1234,seq0004,seq0004_g000034,8
1,0,1235,seq0004,seq0004_g000035,8
1,0,1236,seq0004,seq0004_g000036,8
1,0,1237,seq0004,seq0004_g000037,8
1,0,1238,seq0004,seq0004_g000038,8
1,0,1239,seq0004,seq0004_g000039,8
1,0,1240,seq0004,seq0004_g000040,8
1,0,1241,seq0004,seq0004_g000041,8
1,0,1242,seq0004,seq0004_g000042,8
1,0,1243,seq0004,seq0004_g000043,8
1,0,1244,seq0004,seq0004_g000044,8
1,0,1245,seq0004,seq0004_g000045,8
1,0,1246,seq0004,seq0004_g000046,8
1,0,1247,seq0004,seq0004_g000047,8
1,0,1248,seq0004,seq0004_g000048,8
1,0,1249,seq0004,seq0004_g000049,8
1,0,1250,seq0004,seq0004_g000050,8
1,0,1251,seq0004,seq0004_g000051,8
1,0,1252,seq0004,seq0004_g000052,8
